latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.862915,12.539912,54.0,0,GMT,GMT

time,precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),terrestrial_radiation (W/m²),pressure_msl (hPa),soil_temperature_0_to_7cm (°C)
2004-05-30T22:00,0.00,12,3.3,0.0,1019.6,15.9
2004-05-30T23:00,0.00,17,3.6,0.0,1019.5,15.3
2004-05-31T00:00,0.00,20,4.1,0.0,1019.6,14.8
2004-05-31T01:00,0.00,30,3.8,0.0,1018.8,14.4
2004-05-31T02:00,0.00,19,4.1,0.0,1019.0,14.0
2004-05-31T03:00,0.00,22,5.1,0.0,1018.7,13.6
2004-05-31T04:00,0.00,10,5.5,22.6,1018.7,13.2
2004-05-31T05:00,0.00,2,6.4,182.6,1018.8,13.9
2004-05-31T06:00,0.00,27,4.0,421.8,1018.8,16.6
2004-05-31T07:00,0.00,57,2.1,654.9,1018.9,18.7
2004-05-31T08:00,0.00,58,1.3,865.9,1018.8,20.6
2004-05-31T09:00,0.00,28,5.2,1040.6,1018.8,22.4
2004-05-31T10:00,0.00,30,6.0,1167.0,1018.6,23.4
2004-05-31T11:00,0.00,48,9.2,1236.5,1018.4,23.5
2004-05-31T12:00,0.00,52,10.8,1244.5,1018.3,23.8
2004-05-31T13:00,0.00,62,11.9,1190.3,1018.1,23.4
2004-05-31T14:00,0.00,95,12.4,1077.7,1017.6,23.3
2004-05-31T15:00,0.00,96,13.2,914.4,1017.7,23.0
2004-05-31T16:00,0.00,100,12.1,711.5,1017.5,22.4
2004-05-31T17:00,0.00,100,9.4,482.8,1017.5,21.4
2004-05-31T18:00,0.00,97,5.4,243.9,1018.0,20.1
2004-05-31T19:00,0.00,98,5.2,52.3,1018.3,19.0
2004-05-31T20:00,0.00,95,5.2,0.0,1018.9,18.1
2004-05-31T21:00,0.00,96,5.0,0.0,1019.0,17.4
2004-05-31T22:00,0.00,96,5.2,0.0,1019.0,16.7
2004-05-31T23:00,0.00,100,4.9,0.0,1018.7,16.2
2004-06-01T00:00,0.20,100,5.2,0.0,1018.5,16.2
2004-06-01T01:00,0.10,100,7.4,0.0,1017.8,16.3
2004-06-01T02:00,0.10,100,8.4,0.0,1017.3,16.5
2004-06-01T03:00,0.20,100,8.7,0.0,1017.6,16.5
2004-06-01T04:00,0.10,100,9.6,23.4,1017.3,16.5
2004-06-01T05:00,0.00,100,11.0,184.1,1017.5,16.5
2004-06-01T06:00,0.20,98,10.9,423.0,1017.6,17.0
2004-06-01T07:00,0.20,100,12.6,655.8,1017.9,17.5
2004-06-01T08:00,0.20,99,13.3,866.6,1017.7,18.0
2004-06-01T09:00,0.30,87,13.7,1041.2,1017.8,18.7
2004-06-01T10:00,0.10,70,13.3,1167.5,1017.7,19.8
2004-06-01T11:00,0.20,78,14.5,1237.1,1017.8,20.6
2004-06-01T12:00,0.10,82,14.4,1245.2,1017.7,21.8
2004-06-01T13:00,0.40,75,15.3,1191.3,1017.1,21.8
2004-06-01T14:00,0.10,69,14.7,1079.0,1017.3,21.6
2004-06-01T15:00,0.00,48,14.7,916.0,1016.8,21.4
2004-06-01T16:00,0.00,51,14.8,713.4,1016.8,20.9
2004-06-01T17:00,0.00,51,14.0,485.0,1016.7,20.2
2004-06-01T18:00,0.00,42,11.5,246.5,1016.9,19.3
2004-06-01T19:00,0.00,54,9.4,53.6,1016.8,18.3
2004-06-01T20:00,0.00,66,8.2,0.0,1016.9,17.6
2004-06-01T21:00,0.00,70,8.1,0.0,1016.9,17.3
2004-06-01T22:00,0.00,58,7.4,0.0,1016.7,17.1
2004-06-01T23:00,0.00,45,7.7,0.0,1016.6,16.8
2004-06-02T00:00,0.00,51,7.1,0.0,1016.1,16.6
2004-06-02T01:00,0.00,69,7.6,0.0,1015.6,16.6
2004-06-02T02:00,0.00,64,7.1,0.0,1015.2,16.5
2004-06-02T03:00,0.00,75,6.7,0.0,1015.0,16.3
2004-06-02T04:00,0.00,79,8.1,24.2,1014.7,16.2
2004-06-02T05:00,0.00,63,8.4,185.5,1014.7,16.4
2004-06-02T06:00,0.00,77,7.8,424.0,1014.8,17.2
2004-06-02T07:00,0.00,69,9.7,656.6,1014.7,18.5
2004-06-02T08:00,0.00,90,9.3,867.2,1014.5,19.4
2004-06-02T09:00,0.00,57,6.9,1041.7,1014.5,20.2
2004-06-02T10:00,0.00,79,8.2,1168.0,1014.4,21.6
2004-06-02T11:00,0.00,86,7.5,1237.7,1014.6,22.9
2004-06-02T12:00,0.00,84,8.7,1245.9,1014.4,23.5
2004-06-02T13:00,0.00,63,9.3,1192.2,1013.7,23.6
2004-06-02T14:00,0.00,52,10.0,1080.2,1013.3,23.5
2004-06-02T15:00,0.00,68,9.9,917.5,1012.8,22.9
2004-06-02T16:00,0.20,84,6.8,715.2,1012.9,22.3
2004-06-02T17:00,0.00,89,2.2,487.2,1012.9,21.5
2004-06-02T18:00,0.00,55,1.8,248.9,1012.8,20.6
2004-06-02T19:00,0.10,72,3.0,54.9,1012.7,19.7
2004-06-02T20:00,0.00,94,5.1,0.0,1013.2,18.8
2004-06-02T21:00,0.00,68,3.8,0.0,1013.0,18.0
2004-06-02T22:00,0.00,82,5.1,0.0,1013.5,17.3
2004-06-02T23:00,0.00,96,3.8,0.0,1013.1,16.9
2004-06-03T00:00,0.00,99,3.3,0.0,1012.5,16.6
2004-06-03T01:00,0.00,99,2.9,0.0,1012.2,16.6
2004-06-03T02:00,0.00,98,3.6,0.0,1011.6,16.4
2004-06-03T03:00,0.00,98,2.6,0.0,1011.4,16.2
2004-06-03T04:00,0.60,67,4.0,24.9,1011.6,15.9
2004-06-03T05:00,0.10,90,4.3,186.7,1011.3,16.5
2004-06-03T06:00,0.00,77,2.7,425.0,1011.2,17.5
2004-06-03T07:00,0.00,75,2.5,657.3,1011.1,18.7
2004-06-03T08:00,0.00,46,2.5,867.8,1010.7,20.0
2004-06-03T09:00,0.10,38,3.6,1042.1,1010.4,21.7
2004-06-03T10:00,0.20,61,8.9,1168.4,1009.9,22.9
2004-06-03T11:00,0.20,73,11.7,1238.2,1009.9,23.7
2004-06-03T12:00,0.10,78,11.3,1246.6,1009.6,24.1
2004-06-03T13:00,0.20,72,10.6,1193.1,1008.7,23.4
2004-06-03T14:00,2.10,77,9.8,1081.3,1008.3,22.5
2004-06-03T15:00,3.30,60,8.7,918.9,1008.5,21.8
2004-06-03T16:00,0.60,75,8.7,717.0,1008.2,20.9
2004-06-03T17:00,0.00,79,8.6,489.3,1008.2,20.1
2004-06-03T18:00,0.00,57,7.4,251.3,1008.4,19.4
2004-06-03T19:00,0.00,54,9.4,56.1,1008.8,18.4
2004-06-03T20:00,0.00,34,13.4,0.0,1009.7,17.4
2004-06-03T21:00,0.00,42,15.2,0.0,1010.4,16.7
2004-06-03T22:00,0.00,28,14.6,0.0,1009.8,16.2
2004-06-03T23:00,0.00,5,13.8,0.0,1009.8,15.9
2004-06-04T00:00,0.00,2,14.1,0.0,1009.8,15.6
2004-06-04T01:00,0.00,2,13.7,0.0,1009.5,15.3
2004-06-04T02:00,0.00,8,14.4,0.0,1009.5,15.1
2004-06-04T03:00,0.00,17,14.5,0.0,1009.4,14.9
2004-06-04T04:00,0.00,21,13.7,25.5,1009.0,14.9
2004-06-04T05:00,0.00,26,15.8,187.9,1009.2,15.2
2004-06-04T06:00,0.00,28,16.2,425.9,1009.3,16.3
2004-06-04T07:00,0.00,26,18.0,657.9,1009.4,17.7
2004-06-04T08:00,0.00,25,18.4,868.2,1009.4,19.2
2004-06-04T09:00,0.00,63,18.4,1042.5,1009.1,20.2
2004-06-04T10:00,0.00,81,17.3,1168.8,1009.0,21.3
2004-06-04T11:00,0.00,99,18.0,1238.6,1009.0,22.2
2004-06-04T12:00,0.00,100,19.1,1247.2,1009.2,22.6
2004-06-04T13:00,0.00,100,17.3,1193.9,1009.3,22.3
2004-06-04T14:00,0.00,100,17.2,1082.4,1009.2,22.0
2004-06-04T15:00,0.00,100,16.7,920.3,1008.9,21.8
2004-06-04T16:00,0.00,97,15.9,718.7,1009.0,21.2
2004-06-04T17:00,0.00,94,14.0,491.2,1009.1,20.5
2004-06-04T18:00,0.00,65,12.6,253.5,1009.1,19.7
2004-06-04T19:00,0.00,75,11.0,57.2,1009.5,18.9
2004-06-04T20:00,0.00,68,11.2,0.0,1010.0,18.2
2004-06-04T21:00,0.00,29,10.4,0.0,1010.3,17.6
2004-06-04T22:00,0.00,10,9.1,0.0,1010.6,17.1
2004-06-04T23:00,0.00,2,8.0,0.0,1010.2,16.6
2004-06-05T00:00,0.00,8,6.9,0.0,1010.1,16.1
2004-06-05T01:00,0.00,10,5.4,0.0,1009.8,15.6
2004-06-05T02:00,0.00,47,5.4,0.0,1009.7,15.1
2004-06-05T03:00,0.00,93,5.9,0.0,1009.7,14.7
2004-06-05T04:00,0.00,99,6.4,26.1,1009.9,14.6
2004-06-05T05:00,0.00,99,6.9,188.9,1009.8,15.0
2004-06-05T06:00,0.00,98,5.7,426.6,1009.9,16.5
2004-06-05T07:00,0.00,97,6.5,658.4,1010.1,18.2
2004-06-05T08:00,0.00,98,6.6,868.6,1010.0,19.8
2004-06-05T09:00,0.00,92,5.8,1042.8,1010.1,21.4
2004-06-05T10:00,0.00,71,3.3,1169.1,1009.8,22.8
2004-06-05T11:00,0.00,35,3.2,1239.0,1009.5,24.2
2004-06-05T12:00,0.00,18,4.4,1247.7,1009.4,25.1
2004-06-05T13:00,0.00,32,7.8,1194.6,1009.2,25.2
2004-06-05T14:00,0.20,43,10.3,1083.4,1008.9,24.7
2004-06-05T15:00,0.30,46,10.1,921.6,1009.0,24.0
2004-06-05T16:00,0.00,48,9.5,720.3,1009.0,23.1
2004-06-05T17:00,0.00,49,7.1,493.1,1009.0,22.1
2004-06-05T18:00,0.00,52,3.3,255.7,1009.3,21.2
2004-06-05T19:00,0.00,51,2.5,58.3,1009.9,20.0
2004-06-05T20:00,0.00,57,1.3,0.0,1010.4,18.9
2004-06-05T21:00,0.00,53,2.3,0.0,1010.8,18.1
2004-06-05T22:00,0.00,29,4.3,0.0,1011.2,17.4
2004-06-05T23:00,0.00,17,5.4,0.0,1011.0,16.7
2004-06-06T00:00,0.00,21,4.7,0.0,1011.1,16.2
2004-06-06T01:00,0.00,9,5.1,0.0,1010.9,15.8
2004-06-06T02:00,0.00,11,4.0,0.0,1010.9,15.4
2004-06-06T03:00,0.00,11,4.1,0.0,1010.9,15.3
2004-06-06T04:00,0.00,31,4.7,26.6,1011.2,14.9
2004-06-06T05:00,0.00,31,5.5,189.8,1011.6,15.6
2004-06-06T06:00,0.00,21,3.9,427.2,1011.9,17.6
2004-06-06T07:00,0.00,22,2.4,658.9,1012.3,19.3
2004-06-06T08:00,0.00,33,1.8,868.9,1012.3,21.1
2004-06-06T09:00,0.00,18,2.8,1043.0,1012.4,22.6
2004-06-06T10:00,0.00,17,4.0,1169.3,1012.7,23.9
2004-06-06T11:00,0.00,14,7.2,1239.3,1012.9,24.7
2004-06-06T12:00,0.10,28,9.1,1248.2,1013.0,25.1
2004-06-06T13:00,0.80,50,10.8,1195.3,1012.9,24.9
2004-06-06T14:00,2.80,57,11.0,1084.4,1013.6,24.3
2004-06-06T15:00,0.20,38,8.6,922.8,1013.4,23.5
2004-06-06T16:00,0.00,28,7.6,721.8,1013.0,23.0
2004-06-06T17:00,0.00,15,7.7,494.9,1013.2,22.0
2004-06-06T18:00,0.00,8,6.1,257.7,1013.5,20.9
2004-06-06T19:00,0.00,5,7.3,59.4,1013.9,19.6
2004-06-06T20:00,0.00,3,7.2,0.0,1014.6,18.6
2004-06-06T21:00,0.00,0,7.7,0.0,1015.0,17.7
2004-06-06T22:00,0.00,0,7.4,0.0,1015.9,16.9
2004-06-06T23:00,0.00,0,6.6,0.0,1016.1,16.2
2004-06-07T00:00,0.00,0,5.9,0.0,1016.0,15.6
2004-06-07T01:00,0.00,2,5.4,0.0,1016.5,15.2
2004-06-07T02:00,0.00,4,5.5,0.0,1017.1,14.9
2004-06-07T03:00,0.00,11,6.2,0.0,1017.7,14.7
2004-06-07T04:00,0.00,17,7.2,27.0,1018.3,14.6
2004-06-07T05:00,0.00,1,8.0,190.5,1018.8,15.2
2004-06-07T06:00,0.00,1,6.4,427.7,1019.3,16.7
2004-06-07T07:00,0.00,1,5.1,659.2,1019.7,18.7
2004-06-07T08:00,0.00,1,3.1,869.1,1019.7,20.7
2004-06-07T09:00,0.00,0,1.1,1043.2,1020.0,22.5
2004-06-07T10:00,0.00,3,1.8,1169.5,1020.4,23.9
2004-06-07T11:00,0.00,6,1.8,1239.6,1020.2,24.3
2004-06-07T12:00,0.00,28,3.8,1248.6,1020.0,25.2
2004-06-07T13:00,0.00,36,7.5,1196.0,1019.9,25.4
2004-06-07T14:00,0.00,16,12.4,1085.3,1019.8,25.1
2004-06-07T15:00,0.00,22,13.8,924.1,1020.0,24.4
2004-06-07T16:00,0.00,13,12.1,723.3,1020.0,23.6
2004-06-07T17:00,0.00,19,9.8,496.7,1020.2,22.5
2004-06-07T18:00,0.00,20,5.7,259.7,1020.5,21.4
2004-06-07T19:00,0.00,17,3.7,60.4,1020.8,20.1
2004-06-07T20:00,0.00,12,1.1,0.0,1021.3,18.9
2004-06-07T21:00,0.00,19,0.8,0.0,1021.6,18.0
2004-06-07T22:00,0.00,11,1.6,0.0,1021.9,17.3
2004-06-07T23:00,0.00,9,2.1,0.0,1021.8,17.1
2004-06-08T00:00,0.00,6,3.1,0.0,1022.2,16.6
2004-06-08T01:00,0.00,28,3.4,0.0,1021.8,16.1
2004-06-08T02:00,0.00,9,4.4,0.0,1021.9,15.7
2004-06-08T03:00,0.00,5,4.6,0.0,1022.0,15.3
2004-06-08T04:00,0.00,1,4.8,27.4,1021.9,14.9
2004-06-08T05:00,0.00,0,5.9,191.1,1022.2,15.7
2004-06-08T06:00,0.00,0,3.7,428.1,1022.4,18.3
2004-06-08T07:00,0.00,1,4.0,659.4,1022.4,20.4
2004-06-08T08:00,0.00,0,4.9,869.2,1022.3,22.2
2004-06-08T09:00,0.00,0,6.2,1043.2,1022.1,23.8
2004-06-08T10:00,0.00,4,5.3,1169.6,1022.2,25.0
2004-06-08T11:00,0.00,7,7.5,1239.8,1021.9,26.0
2004-06-08T12:00,0.00,16,8.8,1249.1,1021.5,26.6
2004-06-08T13:00,0.00,21,11.2,1196.6,1021.3,26.8
2004-06-08T14:00,0.00,87,13.3,1086.2,1021.1,26.6
2004-06-08T15:00,0.00,99,14.1,925.2,1020.9,25.9
2004-06-08T16:00,0.00,99,13.4,724.8,1020.6,25.0
2004-06-08T17:00,0.00,97,10.3,498.4,1020.4,23.8
2004-06-08T18:00,0.00,90,4.7,261.6,1020.5,22.6
2004-06-08T19:00,0.00,93,3.6,61.4,1020.6,21.2
2004-06-08T20:00,0.00,68,3.4,0.0,1020.9,20.0
2004-06-08T21:00,0.00,26,2.9,0.0,1021.4,19.0
2004-06-08T22:00,0.00,6,1.8,0.0,1021.4,18.2
2004-06-08T23:00,0.00,4,0.8,0.0,1021.7,17.5
2004-06-09T00:00,0.00,8,1.1,0.0,1021.9,16.9
2004-06-09T01:00,0.00,7,2.4,0.0,1021.7,16.4
2004-06-09T02:00,0.00,10,2.9,0.0,1021.8,16.1
2004-06-09T03:00,0.00,1,3.1,0.0,1021.7,15.7
2004-06-09T04:00,0.00,0,3.9,27.7,1021.6,15.3
2004-06-09T05:00,0.00,0,5.3,191.6,1022.0,16.1
2004-06-09T06:00,0.00,0,3.4,428.4,1021.8,18.8
2004-06-09T07:00,0.00,0,2.3,659.5,1022.2,21.1
2004-06-09T08:00,0.00,0,1.4,869.2,1022.0,23.2
2004-06-09T09:00,0.00,0,1.3,1043.2,1022.0,25.0
2004-06-09T10:00,0.00,0,1.9,1169.7,1022.1,26.4
2004-06-09T11:00,0.00,0,5.0,1240.0,1021.8,27.5
2004-06-09T12:00,0.00,5,6.9,1249.4,1021.9,28.0
2004-06-09T13:00,0.00,51,8.5,1197.3,1021.3,28.0
2004-06-09T14:00,0.00,47,11.9,1087.1,1021.3,27.7
2004-06-09T15:00,0.00,29,13.9,926.4,1021.3,26.8
2004-06-09T16:00,0.00,14,11.8,726.2,1021.0,26.0
2004-06-09T17:00,0.00,2,7.4,500.1,1020.7,24.9
2004-06-09T18:00,0.00,0,2.8,263.5,1020.9,23.7
2004-06-09T19:00,0.00,0,2.9,62.4,1021.0,22.1
2004-06-09T20:00,0.00,0,1.0,0.0,1021.6,20.4
2004-06-09T21:00,0.00,0,1.6,0.0,1021.4,19.3
2004-06-09T22:00,0.00,0,2.5,0.0,1021.5,18.5
2004-06-09T23:00,0.00,0,4.3,0.0,1021.6,17.9
2004-06-10T00:00,0.00,0,3.3,0.0,1021.6,17.4
2004-06-10T01:00,0.00,0,2.8,0.0,1021.4,17.0
2004-06-10T02:00,0.00,0,3.6,0.0,1021.2,16.6
2004-06-10T03:00,0.00,8,4.1,0.0,1021.2,16.2
2004-06-10T04:00,0.00,51,4.2,28.0,1021.0,15.9
2004-06-10T05:00,0.00,38,6.0,192.0,1021.4,16.8
2004-06-10T06:00,0.00,9,4.2,428.6,1021.4,19.5
2004-06-10T07:00,0.00,4,2.0,659.5,1021.8,21.8
2004-06-10T08:00,0.00,0,0.8,869.1,1021.6,24.1
2004-06-10T09:00,0.00,0,3.0,1043.2,1021.7,26.0
2004-06-10T10:00,0.00,0,3.3,1169.7,1021.9,27.5
2004-06-10T11:00,0.00,0,5.1,1240.2,1021.6,28.5
2004-06-10T12:00,0.00,0,7.7,1249.8,1021.5,29.2
2004-06-10T13:00,0.00,0,10.5,1197.8,1021.4,29.4
2004-06-10T14:00,0.00,0,11.3,1087.9,1021.4,29.1
2004-06-10T15:00,0.00,2,11.5,927.5,1021.0,28.5
2004-06-10T16:00,0.00,4,9.7,727.6,1020.9,27.6
2004-06-10T17:00,0.00,2,6.4,501.7,1020.8,26.5
2004-06-10T18:00,0.00,4,3.1,265.3,1020.8,25.0
2004-06-10T19:00,0.00,1,4.4,63.3,1021.0,23.2
2004-06-10T20:00,0.00,0,2.9,0.0,1021.2,21.4
2004-06-10T21:00,0.00,0,3.7,0.0,1021.3,20.1
2004-06-10T22:00,0.00,0,4.3,0.0,1021.2,19.1
2004-06-10T23:00,0.00,0,4.0,0.0,1021.0,18.4
2004-06-11T00:00,0.00,0,4.0,0.0,1021.0,17.9
2004-06-11T01:00,0.00,0,3.5,0.0,1020.7,17.4
2004-06-11T02:00,0.00,0,3.4,0.0,1020.4,16.9
2004-06-11T03:00,0.00,0,3.6,0.0,1020.3,16.5
2004-06-11T04:00,0.00,0,4.5,28.1,1020.5,16.2
2004-06-11T05:00,0.00,0,5.4,192.2,1020.5,17.0
2004-06-11T06:00,0.00,0,3.3,428.6,1020.2,19.9
2004-06-11T07:00,0.00,0,1.1,659.4,1020.3,22.6
2004-06-11T08:00,0.00,0,1.1,869.0,1020.2,24.7
2004-06-11T09:00,0.00,0,3.2,1043.0,1020.2,26.4
2004-06-11T10:00,0.00,0,2.9,1169.6,1019.9,27.8
2004-06-11T11:00,0.00,0,5.6,1240.3,1019.7,28.8
2004-06-11T12:00,0.00,0,7.4,1250.1,1019.2,29.4
2004-06-11T13:00,0.00,0,9.1,1198.4,1018.8,29.6
2004-06-11T14:00,0.00,0,10.4,1088.7,1018.5,29.5
2004-06-11T15:00,0.00,0,10.5,928.6,1018.2,28.9
2004-06-11T16:00,0.00,0,9.6,728.9,1018.0,27.9
2004-06-11T17:00,0.00,0,7.2,503.3,1017.7,26.7
2004-06-11T18:00,0.00,0,4.1,267.1,1017.5,25.1
2004-06-11T19:00,0.00,0,5.4,64.2,1017.7,23.3
2004-06-11T20:00,0.00,0,2.6,0.0,1018.3,21.8
2004-06-11T21:00,0.00,0,1.1,0.0,1018.7,20.4
2004-06-11T22:00,0.00,0,0.8,0.0,1018.4,19.3
2004-06-11T23:00,0.00,0,1.3,0.0,1018.3,18.4
2004-06-12T00:00,0.00,0,2.5,0.0,1018.1,17.8
2004-06-12T01:00,0.00,0,3.3,0.0,1017.9,17.2
2004-06-12T02:00,0.00,0,3.3,0.0,1017.6,16.8
2004-06-12T03:00,0.00,0,2.6,0.0,1017.7,16.4
2004-06-12T04:00,0.00,0,3.8,28.2,1017.7,16.1
2004-06-12T05:00,0.00,0,5.1,192.3,1017.6,17.0
2004-06-12T06:00,0.00,0,4.2,428.5,1017.5,19.9
2004-06-12T07:00,0.00,0,4.4,659.2,1017.5,22.4
2004-06-12T08:00,0.00,0,6.5,868.8,1017.4,24.3
2004-06-12T09:00,0.00,0,9.4,1042.8,1017.6,25.9
2004-06-12T10:00,0.00,1,11.7,1169.5,1017.4,27.1
2004-06-12T11:00,0.00,7,13.0,1240.3,1017.5,27.9
2004-06-12T12:00,0.00,17,13.5,1250.3,1017.3,28.3
2004-06-12T13:00,0.00,26,12.5,1198.9,1017.2,28.4
2004-06-12T14:00,0.00,22,11.5,1089.5,1016.7,28.2
2004-06-12T15:00,0.00,9,11.0,929.7,1016.3,27.7
2004-06-12T16:00,0.00,0,10.8,730.2,1015.9,26.8
2004-06-12T17:00,0.00,0,10.2,504.8,1015.7,25.6
2004-06-12T18:00,0.00,0,8.1,268.7,1015.9,24.2
2004-06-12T19:00,0.00,0,6.2,65.0,1016.0,22.5
2004-06-12T20:00,0.00,1,5.8,0.0,1016.8,21.3
2004-06-12T21:00,0.00,0,5.1,0.0,1016.7,20.2
2004-06-12T22:00,0.00,0,5.0,0.0,1016.5,19.4
2004-06-12T23:00,0.00,0,4.9,0.0,1016.0,18.8
2004-06-13T00:00,0.00,1,5.6,0.0,1015.5,18.2
2004-06-13T01:00,0.00,1,7.2,0.0,1014.8,17.7
2004-06-13T02:00,0.00,5,7.4,0.0,1014.1,17.3
2004-06-13T03:00,0.00,3,8.0,0.0,1013.8,17.0
2004-06-13T04:00,0.00,10,9.2,28.3,1013.6,16.9
2004-06-13T05:00,0.00,48,11.5,192.3,1013.5,17.7
2004-06-13T06:00,0.00,79,13.3,428.3,1013.5,19.7
2004-06-13T07:00,0.00,80,18.3,659.0,1013.3,21.7
2004-06-13T08:00,0.00,54,20.0,868.4,1013.1,23.1
2004-06-13T09:00,0.00,49,21.3,1042.5,1013.1,23.9
2004-06-13T10:00,0.00,61,18.8,1169.4,1013.4,25.1
2004-06-13T11:00,0.00,56,18.3,1240.3,1013.5,25.4
2004-06-13T12:00,0.00,24,18.8,1250.5,1013.1,25.7
2004-06-13T13:00,0.00,53,18.0,1199.4,1013.1,26.0
2004-06-13T14:00,0.00,84,15.3,1090.2,1012.9,26.3
2004-06-13T15:00,0.00,98,14.0,930.7,1012.7,25.7
2004-06-13T16:00,0.00,94,12.8,731.5,1012.6,25.0
2004-06-13T17:00,0.00,97,10.5,506.2,1012.7,24.0
2004-06-13T18:00,0.00,97,6.6,270.3,1012.9,22.8
2004-06-13T19:00,0.00,93,7.1,65.8,1012.9,21.8
2004-06-13T20:00,0.00,55,4.9,0.0,1013.3,20.9
2004-06-13T21:00,0.00,14,2.1,0.0,1013.3,20.0
2004-06-13T22:00,0.00,34,7.6,0.0,1013.9,19.2
2004-06-13T23:00,0.20,36,6.3,0.0,1013.2,18.7
2004-06-14T00:00,0.50,26,5.5,0.0,1013.2,18.5
2004-06-14T01:00,0.40,22,4.2,0.0,1012.8,18.3
2004-06-14T02:00,0.30,27,6.4,0.0,1012.7,18.1
2004-06-14T03:00,0.10,51,5.1,0.0,1012.7,18.2
2004-06-14T04:00,0.00,60,4.6,28.3,1012.7,18.1
2004-06-14T05:00,0.00,86,4.7,192.2,1013.5,18.2
2004-06-14T06:00,0.00,71,2.9,428.1,1014.2,19.7
2004-06-14T07:00,0.30,64,1.8,658.6,1014.9,20.1
2004-06-14T08:00,0.10,55,1.1,868.1,1015.3,21.0
2004-06-14T09:00,0.00,57,2.1,1042.2,1015.6,21.8
2004-06-14T10:00,0.00,56,10.1,1169.2,1015.3,23.3
2004-06-14T11:00,0.00,41,10.6,1240.3,1016.0,24.4
2004-06-14T12:00,0.00,43,8.0,1250.7,1016.3,25.2
2004-06-14T13:00,0.20,38,9.5,1199.8,1016.0,25.7
2004-06-14T14:00,0.90,39,14.0,1090.9,1015.8,25.8
2004-06-14T15:00,0.10,62,12.9,931.6,1016.3,25.2
2004-06-14T16:00,0.60,37,8.7,732.7,1016.6,24.4
2004-06-14T17:00,0.00,41,4.6,507.6,1017.3,23.3
2004-06-14T18:00,0.20,29,4.0,271.9,1017.7,22.2
2004-06-14T19:00,0.00,22,5.2,66.6,1017.9,21.0
2004-06-14T20:00,0.00,7,4.8,0.0,1018.2,19.9
2004-06-14T21:00,0.00,3,4.1,0.0,1018.5,18.7
2004-06-14T22:00,0.00,5,3.3,0.0,1018.7,17.9
2004-06-14T23:00,0.00,27,2.8,0.0,1019.1,17.2
2004-06-15T00:00,0.00,94,2.3,0.0,1019.2,16.7
2004-06-15T01:00,0.00,83,2.7,0.0,1018.8,16.2
2004-06-15T02:00,0.00,59,2.3,0.0,1018.7,16.0
2004-06-15T03:00,0.00,62,2.8,0.0,1018.8,15.6
2004-06-15T04:00,0.00,45,4.2,28.2,1018.8,15.4
2004-06-15T05:00,0.00,37,3.9,191.9,1018.6,16.2
2004-06-15T06:00,0.00,31,2.6,427.7,1018.6,18.9
2004-06-15T07:00,0.00,22,2.3,658.1,1018.9,20.5
2004-06-15T08:00,0.00,39,1.8,867.6,1018.9,22.0
2004-06-15T09:00,0.00,28,3.6,1041.8,1018.6,23.2
2004-06-15T10:00,0.00,11,3.4,1168.9,1018.4,24.6
2004-06-15T11:00,0.00,14,5.9,1240.2,1018.2,25.7
2004-06-15T12:00,0.00,25,8.8,1250.9,1017.7,26.3
2004-06-15T13:00,0.00,49,9.9,1200.2,1017.1,26.2
2004-06-15T14:00,0.00,48,11.2,1091.6,1016.7,26.1
2004-06-15T15:00,0.00,53,12.1,932.5,1016.1,25.6
2004-06-15T16:00,0.00,60,12.7,733.8,1015.6,24.7
2004-06-15T17:00,0.00,54,11.7,508.9,1015.6,23.5
2004-06-15T18:00,0.00,36,8.2,273.3,1015.5,22.2
2004-06-15T19:00,0.00,16,5.0,67.3,1015.4,20.8
2004-06-15T20:00,0.00,14,3.2,0.0,1015.4,19.6
2004-06-15T21:00,0.00,3,1.9,0.0,1016.0,18.3
2004-06-15T22:00,0.00,11,1.3,0.0,1015.6,17.3
2004-06-15T23:00,0.00,14,1.5,0.0,1015.7,16.6
2004-06-16T00:00,0.00,0,1.6,0.0,1015.4,16.1
2004-06-16T01:00,0.00,2,1.1,0.0,1015.2,15.5
2004-06-16T02:00,0.00,15,3.4,0.0,1014.6,15.1
2004-06-16T03:00,0.00,28,1.9,0.0,1014.6,14.7
2004-06-16T04:00,0.00,27,2.3,28.1,1014.8,14.4
2004-06-16T05:00,0.00,31,4.1,191.6,1014.6,15.4
2004-06-16T06:00,0.00,6,3.4,427.2,1014.6,18.0
2004-06-16T07:00,0.00,7,4.3,657.6,1014.7,20.1
2004-06-16T08:00,0.00,22,4.6,867.1,1014.5,21.9
2004-06-16T09:00,0.00,16,5.2,1041.4,1014.4,23.6
2004-06-16T10:00,0.00,40,3.9,1168.6,1013.5,25.1
2004-06-16T11:00,0.00,47,4.7,1240.1,1013.6,26.3
2004-06-16T12:00,0.00,62,5.9,1251.0,1012.9,27.1
2004-06-16T13:00,0.00,29,8.9,1200.5,1012.4,27.4
2004-06-16T14:00,0.00,79,9.7,1092.2,1011.6,27.2
2004-06-16T15:00,0.00,91,10.9,933.4,1011.4,26.5
2004-06-16T16:00,0.00,99,14.0,734.8,1011.0,25.4
2004-06-16T17:00,0.00,97,13.3,510.2,1011.3,24.1
